Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Bristol,2024-04-07T07:00:00+00:00,2024-04-07T07:16:00+00:00,Milas,2024-04-07T13:10:00+00:00,2024-04-07T12:55:00+00:00
easyJet,Bristol,2024-04-07T06:10:00+00:00,2024-04-07T06:24:00+00:00,North Front,2024-04-07T09:50:00+00:00,2024-04-07T10:08:00+00:00
easyJet,Fontanarossa,2024-04-08T10:45:00+00:00,2024-04-08T11:15:00+00:00,Bristol,2024-04-08T13:10:00+00:00,2024-04-08T13:16:00+00:00
easyJet,Charles De Gaulle,2024-04-08T10:20:00+00:00,2024-04-08T11:05:00+00:00,Bristol,2024-04-08T10:40:00+00:00,2024-04-08T10:57:00+00:00
Ryanair,Marco Polo,2024-04-08T09:45:00+00:00,2024-04-08T10:05:00+00:00,Bristol,2024-04-08T11:05:00+00:00,2024-04-08T11:03:00+00:00
easyJet,Aldergrove International Airport,2024-04-08T08:40:00+00:00,2024-04-08T08:42:00+00:00,Bristol,2024-04-08T09:45:00+00:00,2024-04-08T09:37:00+00:00
easyJet,Paphos International Airport,2024-04-08T14:20:00+00:00,2024-04-08T14:32:00+00:00,Bristol,2024-04-08T17:20:00+00:00,2024-04-08T17:07:00+00:00
easyJet,Euroairport Swiss,2024-04-08T21:05:00+00:00,2024-04-08T23:03:00+00:00,Bristol,2024-04-08T21:50:00+00:00,
Ryanair,Dublin International,2024-04-08T14:15:00+00:00,2024-04-08T14:23:00+00:00,Bristol,2024-04-08T15:20:00+00:00,2024-04-08T15:08:00+00:00
easyJet,Faro,2024-04-08T21:55:00+00:00,2024-04-08T22:07:00+00:00,Bristol,2024-04-09T00:30:00+00:00,2024-04-09T00:19:00+00:00
easyJet,Schiphol,2024-04-08T19:00:00+00:00,2024-04-08T19:00:00+00:00,Bristol,2024-04-08T19:20:00+00:00,2024-04-08T19:00:00+00:00
Ryanair,Alicante El Altet,2024-04-08T21:05:00+00:00,2024-04-08T21:20:00+00:00,Bristol,2024-04-08T22:40:00+00:00,2024-04-08T22:25:00+00:00
Ryanair,Valencia,2024-04-08T05:55:00+00:00,2024-04-08T06:07:00+00:00,Bristol,2024-04-08T07:25:00+00:00,2024-04-08T07:04:00+00:00
Ryanair,Bergamo - Orio al Serio,2024-04-08T05:55:00+00:00,2024-04-08T05:55:00+00:00,Bristol,2024-04-08T07:00:00+00:00,2024-04-08T06:39:00+00:00
Ryanair,Pablo Ruiz Picasso,2024-04-08T11:15:00+00:00,2024-04-08T11:35:00+00:00,Bristol,2024-04-08T13:00:00+00:00,2024-04-08T12:39:00+00:00
easyJet,Alicante El Altet,2024-04-08T07:00:00+00:00,2024-04-08T07:00:00+00:00,Bristol,2024-04-08T08:35:00+00:00,2024-04-08T08:00:00+00:00
Ryanair,El Prat De Llobregat,2024-04-08T06:10:00+00:00,2024-04-08T06:28:00+00:00,Bristol,2024-04-08T07:35:00+00:00,2024-04-08T07:11:00+00:00
easyJet,Glasgow International,2024-04-08T08:50:00+00:00,2024-04-08T08:50:00+00:00,Bristol,2024-04-08T10:05:00+00:00,2024-04-08T09:47:00+00:00
Ryanair,Kastrup,2024-04-08T06:40:00+00:00,2024-04-08T06:46:00+00:00,Bristol,2024-04-08T07:50:00+00:00,2024-04-08T07:36:00+00:00
Aer Lingus,Dublin International,2024-04-08T06:40:00+00:00,2024-04-08T06:52:00+00:00,Bristol,2024-04-08T07:55:00+00:00,2024-04-08T07:51:00+00:00
British Airways,Dublin International,2024-04-08T06:40:00+00:00,2024-04-08T06:52:00+00:00,Bristol,2024-04-08T07:55:00+00:00,2024-04-08T07:51:00+00:00
Qatar Airways,Dublin International,2024-04-08T17:05:00+00:00,2024-04-08T17:38:00+00:00,Bristol,2024-04-08T18:25:00+00:00,2024-04-08T18:40:00+00:00
Ryanair,Son Sant Joan Airport,2024-04-08T23:20:00+00:00,2024-04-08T23:29:00+00:00,Bristol,2024-04-09T00:50:00+00:00,2024-04-09T00:21:00+00:00
easyJet,Capodichino,2024-04-08T10:40:00+00:00,2024-04-08T11:11:00+00:00,Bristol,2024-04-08T12:40:00+00:00,2024-04-08T12:45:00+00:00
easyJet,Madeira,2024-04-08T11:25:00+00:00,2024-04-08T11:45:00+00:00,Bristol,2024-04-08T14:55:00+00:00,2024-04-08T14:45:00+00:00
easyJet,Edinburgh,2024-04-08T10:10:00+00:00,2024-04-08T10:58:00+00:00,Bristol,2024-04-08T11:25:00+00:00,2024-04-08T11:58:00+00:00
easyJet,Cote D'azur International Airport,2024-04-08T14:10:00+00:00,2024-04-08T14:33:00+00:00,Bristol,2024-04-08T15:20:00+00:00,2024-04-08T15:34:00+00:00
easyJet,Alicante El Altet,2024-04-08T00:05:00+00:00,2024-04-08T00:49:00+00:00,Bristol,2024-04-08T01:35:00+00:00,2024-04-08T01:48:00+00:00
British Airways,Dublin International,2024-04-08T17:05:00+00:00,2024-04-08T17:38:00+00:00,Bristol,2024-04-08T18:25:00+00:00,2024-04-08T18:40:00+00:00
Qatar Airways,Dublin International,2024-04-08T14:30:00+00:00,2024-04-08T14:53:00+00:00,Bristol,2024-04-08T15:50:00+00:00,2024-04-08T15:59:00+00:00
Aer Lingus,Cork,2024-04-08T18:30:00+00:00,2024-04-08T18:39:00+00:00,Bristol,2024-04-08T19:50:00+00:00,2024-04-08T19:42:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-08T13:25:00+00:00,2024-04-08T13:39:00+00:00,Bristol,2024-04-08T15:10:00+00:00,2024-04-08T14:42:00+00:00
Ryanair,Sur Reina Sofia,2024-04-08T10:45:00+00:00,2024-04-08T10:51:00+00:00,Bristol,2024-04-08T14:45:00+00:00,2024-04-08T14:27:00+00:00
easyJet,Newcastle Airport,2024-04-08T08:35:00+00:00,2024-04-08T08:36:00+00:00,Bristol,2024-04-08T09:40:00+00:00,2024-04-08T09:25:00+00:00
easyJet,Lisbon Portela,2024-04-08T12:20:00+00:00,2024-04-08T13:33:00+00:00,Bristol,2024-04-08T14:50:00+00:00,2024-04-08T15:30:00+00:00
BAe Systems Marine,Walney Island,2024-04-08T16:10:00+00:00,2024-04-08T16:20:00+00:00,Bristol,2024-04-08T17:01:00+00:00,2024-04-08T17:11:00+00:00
Delta Air Lines,Schiphol,2024-04-08T08:35:00+00:00,2024-04-08T08:59:00+00:00,Bristol,2024-04-08T08:50:00+00:00,2024-04-08T08:55:00+00:00
Virgin Atlantic,Schiphol,2024-04-08T08:35:00+00:00,2024-04-08T08:59:00+00:00,Bristol,2024-04-08T08:50:00+00:00,2024-04-08T08:55:00+00:00
easyJet,Faro,2024-04-08T12:40:00+00:00,2024-04-08T13:10:00+00:00,Bristol,2024-04-08T15:15:00+00:00,2024-04-08T15:12:00+00:00
easyJet,Son Sant Joan Airport,2024-04-08T10:00:00+00:00,2024-04-08T10:22:00+00:00,Bristol,2024-04-08T11:30:00+00:00,2024-04-08T11:19:00+00:00
easyJet,Alicante El Altet,2024-04-08T14:20:00+00:00,2024-04-08T14:47:00+00:00,Bristol,2024-04-08T15:55:00+00:00,2024-04-08T15:54:00+00:00
Centreline,Guernsey,2024-04-08T11:30:00+00:00,2024-04-08T10:43:00+00:00,Bristol,2024-04-08T12:04:00+00:00,2024-04-08T11:14:00+00:00
Alitalia,Schiphol,2024-04-08T12:55:00+00:00,2024-04-08T13:27:00+00:00,Bristol,2024-04-08T13:10:00+00:00,2024-04-08T13:26:00+00:00
Delta Air Lines,Schiphol,2024-04-08T12:55:00+00:00,2024-04-08T13:27:00+00:00,Bristol,2024-04-08T13:10:00+00:00,2024-04-08T13:26:00+00:00
Kenya Airways,Schiphol,2024-04-08T12:55:00+00:00,2024-04-08T13:27:00+00:00,Bristol,2024-04-08T13:10:00+00:00,2024-04-08T13:26:00+00:00
Virgin Atlantic,Schiphol,2024-04-08T12:55:00+00:00,2024-04-08T13:27:00+00:00,Bristol,2024-04-08T13:10:00+00:00,2024-04-08T13:26:00+00:00
easyJet,Zine El Abidine Ben Ali International Airport,2024-04-08T10:10:00+00:00,2024-04-08T10:26:00+00:00,Bristol,2024-04-08T13:25:00+00:00,2024-04-08T13:09:00+00:00
easyJet,Aldergrove International Airport,2024-04-08T13:20:00+00:00,2024-04-08T14:02:00+00:00,Bristol,2024-04-08T14:30:00+00:00,2024-04-08T14:56:00+00:00
easyJet,Geneve-cointrin,2024-04-08T15:00:00+00:00,2024-04-08T15:36:00+00:00,Bristol,2024-04-08T15:45:00+00:00,2024-04-08T16:03:00+00:00
easyJet,John Paul II Balice International,2024-04-08T14:10:00+00:00,2024-04-08T14:19:00+00:00,Bristol,2024-04-08T15:50:00+00:00,2024-04-08T15:46:00+00:00
easyJet,Prague Vaclav Havel Airport,2024-04-08T21:55:00+00:00,2024-04-08T23:03:00+00:00,Bristol,2024-04-08T23:00:00+00:00,2024-04-08T23:55:00+00:00
Ryanair,Son Sant Joan Airport,2024-04-08T14:30:00+00:00,2024-04-08T14:46:00+00:00,Bristol,2024-04-08T16:00:00+00:00,2024-04-08T15:41:00+00:00
easyJet,Son Sant Joan Airport,2024-04-08T14:20:00+00:00,2024-04-08T14:55:00+00:00,Bristol,2024-04-08T15:50:00+00:00,2024-04-08T15:50:00+00:00
easyJet,Schiphol,2024-04-08T19:20:00+00:00,2024-04-08T19:47:00+00:00,Bristol,2024-04-08T19:40:00+00:00,2024-04-08T19:49:00+00:00
Sierra Pacific Airlines,Jersey,2024-04-08T09:10:00+00:00,,Bristol,2024-04-08T10:10:00+00:00,
Jet2,Larnaca,2024-04-08T17:35:00+00:00,2024-04-08T18:00:00+00:00,Bristol,2024-04-08T20:50:00+00:00,2024-04-08T20:33:00+00:00
Jet2,Madeira,2024-04-08T12:00:00+00:00,2024-04-08T12:15:00+00:00,Bristol,2024-04-08T15:30:00+00:00,2024-04-08T15:24:00+00:00
Jet2,Malta International,2024-04-08T15:00:00+00:00,2024-04-08T15:14:00+00:00,Bristol,2024-04-08T17:30:00+00:00,2024-04-08T17:18:00+00:00
Ryanair,Dublin International,2024-04-08T08:45:00+00:00,2024-04-08T08:56:00+00:00,Bristol,2024-04-08T09:50:00+00:00,2024-04-08T09:41:00+00:00
Jet2,Sur Reina Sofia,2024-04-08T15:35:00+00:00,2024-04-08T15:45:00+00:00,Bristol,2024-04-08T19:45:00+00:00,2024-04-08T19:25:00+00:00
easyJet,Dubrovnik,2024-04-08T10:40:00+00:00,2024-04-08T10:45:00+00:00,Bristol,2024-04-08T12:40:00+00:00,2024-04-08T12:27:00+00:00
Aer Lingus,Dublin International,2024-04-08T14:30:00+00:00,2024-04-08T14:53:00+00:00,Bristol,2024-04-08T15:50:00+00:00,2024-04-08T15:59:00+00:00
German Airways,Schiphol,2024-04-08T16:40:00+00:00,2024-04-08T17:20:00+00:00,Bristol,2024-04-08T16:55:00+00:00,2024-04-08T17:22:00+00:00
Virgin Atlantic,Schiphol,2024-04-08T16:40:00+00:00,2024-04-08T17:20:00+00:00,Bristol,2024-04-08T16:55:00+00:00,2024-04-08T17:22:00+00:00
Kenya Airways,Schiphol,2024-04-08T16:40:00+00:00,2024-04-08T17:20:00+00:00,Bristol,2024-04-08T16:55:00+00:00,2024-04-08T17:22:00+00:00
Virgin Atlantic,Schiphol,2024-04-08T22:00:00+00:00,2024-04-08T22:13:00+00:00,Bristol,2024-04-08T22:20:00+00:00,2024-04-08T22:12:00+00:00
Kenya Airways,Schiphol,2024-04-08T22:00:00+00:00,2024-04-08T22:13:00+00:00,Bristol,2024-04-08T22:20:00+00:00,2024-04-08T22:12:00+00:00
Etihad Airways,Schiphol,2024-04-08T22:00:00+00:00,2024-04-08T22:13:00+00:00,Bristol,2024-04-08T22:20:00+00:00,2024-04-08T22:12:00+00:00
Ryanair,Dublin International,2024-04-08T20:30:00+00:00,2024-04-08T20:23:00+00:00,Bristol,2024-04-08T21:35:00+00:00,2024-04-08T21:07:00+00:00
Ryanair,Lanzarote,2024-04-08T20:00:00+00:00,2024-04-08T20:11:00+00:00,Bristol,2024-04-08T23:50:00+00:00,2024-04-08T23:42:00+00:00
easyJet,Geneve-cointrin,2024-04-08T18:35:00+00:00,2024-04-08T18:55:00+00:00,Bristol,2024-04-08T19:20:00+00:00,2024-04-08T19:18:00+00:00
TUIfly,Gran Canaria,2024-04-08T15:50:00+00:00,2024-04-08T16:10:00+00:00,Bristol,2024-04-08T19:55:00+00:00,2024-04-08T19:45:00+00:00
TUIfly,Dalaman,2024-04-08T16:05:00+00:00,2024-04-08T16:22:00+00:00,Bristol,2024-04-08T18:30:00+00:00,2024-04-08T18:28:00+00:00
easyJet,Glasgow International,2024-04-08T20:30:00+00:00,2024-04-08T20:47:00+00:00,Bristol,2024-04-08T21:40:00+00:00,2024-04-08T21:46:00+00:00
easyJet,El Prat De Llobregat,2024-04-08T14:20:00+00:00,2024-04-08T14:34:00+00:00,Bristol,2024-04-08T15:40:00+00:00,2024-04-08T15:20:00+00:00
easyJet,Glasgow International,2024-04-08T21:50:00+00:00,2024-04-08T21:52:00+00:00,Bristol,2024-04-08T23:00:00+00:00,2024-04-08T22:51:00+00:00
easyJet,Leonardo Da Vinci (Fiumicino),2024-04-08T16:20:00+00:00,2024-04-08T16:54:00+00:00,Bristol,2024-04-08T18:05:00+00:00,2024-04-08T18:10:00+00:00
Ryanair,Ireland West Airport Knock,2024-04-08T16:25:00+00:00,2024-04-08T16:37:00+00:00,Bristol,2024-04-08T17:35:00+00:00,2024-04-08T17:34:00+00:00
easyJet,Leonardo Da Vinci (Fiumicino),2024-04-08T21:10:00+00:00,2024-04-08T22:01:00+00:00,Bristol,2024-04-08T22:55:00+00:00,2024-04-08T23:17:00+00:00
TUIfly,Hurghada,2024-04-08T18:30:00+00:00,2024-04-08T18:45:00+00:00,Bristol,2024-04-08T23:30:00+00:00,2024-04-08T23:14:00+00:00
easyJet,Charles De Gaulle,2024-04-08T17:15:00+00:00,2024-04-08T18:23:00+00:00,Bristol,2024-04-08T17:35:00+00:00,2024-04-08T18:17:00+00:00
Loganair,Dyce,2024-04-08T17:55:00+00:00,2024-04-08T18:06:00+00:00,Bristol,2024-04-08T19:25:00+00:00,2024-04-08T19:22:00+00:00
Ryanair,Lech Walesa,2024-04-08T19:05:00+00:00,2024-04-08T19:33:00+00:00,Bristol,2024-04-08T20:35:00+00:00,2024-04-08T20:46:00+00:00
easyJet,Orly,2024-04-08T19:20:00+00:00,2024-04-08T19:52:00+00:00,Bristol,2024-04-08T19:40:00+00:00,2024-04-08T19:53:00+00:00
easyJet,Berlin Brandenburg Airport,2024-04-08T16:40:00+00:00,2024-04-08T17:05:00+00:00,Bristol,2024-04-08T17:45:00+00:00,2024-04-08T17:53:00+00:00
easyJet,Ronaldsway,2024-04-08T17:10:00+00:00,2024-04-08T17:10:00+00:00,Bristol,2024-04-08T18:05:00+00:00,2024-04-08T17:56:00+00:00
easyJet,Edinburgh,2024-04-08T15:45:00+00:00,2024-04-08T16:03:00+00:00,Bristol,2024-04-08T17:00:00+00:00,2024-04-08T17:04:00+00:00
Ryanair,Ibiza,2024-04-08T12:50:00+00:00,2024-04-08T12:54:00+00:00,Bristol,2024-04-08T14:15:00+00:00,2024-04-08T13:53:00+00:00
Delta Air Lines,Schiphol,2024-04-08T16:40:00+00:00,2024-04-08T17:20:00+00:00,Bristol,2024-04-08T16:55:00+00:00,2024-04-08T17:22:00+00:00
Centreline,Stansted,2024-04-08T18:30:00+00:00,,Bristol,2024-04-08T19:19:00+00:00,
easyJet,Antalya,2024-04-08T20:45:00+00:00,2024-04-08T20:56:00+00:00,Bristol,2024-04-08T23:30:00+00:00,2024-04-08T23:10:00+00:00
Jet2,Antalya,2024-04-08T20:35:00+00:00,2024-04-08T20:48:00+00:00,Bristol,2024-04-08T23:20:00+00:00,2024-04-08T23:02:00+00:00
Helvetic Airways,Zurich,2024-04-08T17:00:00+00:00,2024-04-08T17:15:00+00:00,Bristol,2024-04-08T17:55:00+00:00,2024-04-08T17:47:00+00:00
easyJet,Newcastle Airport,2024-04-08T17:55:00+00:00,2024-04-08T18:15:00+00:00,Bristol,2024-04-08T19:00:00+00:00,2024-04-08T19:06:00+00:00
easyJet,Edinburgh,2024-04-08T08:50:00+00:00,2024-04-08T09:00:00+00:00,Bristol,2024-04-08T10:05:00+00:00,2024-04-08T09:59:00+00:00
easyJet,Gran Canaria,2024-04-08T22:10:00+00:00,2024-04-08T22:27:00+00:00,Bristol,2024-04-09T02:05:00+00:00,2024-04-09T02:19:00+00:00
Ryanair,Menara,2024-04-08T18:30:00+00:00,2024-04-08T18:39:00+00:00,Bristol,2024-04-08T22:55:00+00:00,2024-04-08T22:36:00+00:00
Aer Lingus,Dublin International,2024-04-08T17:05:00+00:00,2024-04-08T17:38:00+00:00,Bristol,2024-04-08T18:25:00+00:00,2024-04-08T18:40:00+00:00
easyJet,Orly,2024-04-08T15:00:00+00:00,2024-04-08T15:16:00+00:00,Bristol,2024-04-08T15:20:00+00:00,2024-04-08T15:17:00+00:00
easyJet,El Prat De Llobregat,2024-04-08T22:15:00+00:00,2024-04-08T23:36:00+00:00,Bristol,2024-04-08T23:30:00+00:00,2024-04-09T00:15:00+00:00
Jet2,Ibiza,2024-04-08T20:25:00+00:00,2024-04-08T20:50:00+00:00,Bristol,2024-04-08T21:55:00+00:00,2024-04-08T21:41:00+00:00
easyJet,Barajas,2024-04-08T21:45:00+00:00,2024-04-08T22:05:00+00:00,Bristol,2024-04-08T23:00:00+00:00,2024-04-08T22:45:00+00:00
British Airways,Dublin International,2024-04-08T14:30:00+00:00,2024-04-08T14:53:00+00:00,Bristol,2024-04-08T15:50:00+00:00,2024-04-08T15:59:00+00:00
easyJet,Sur Reina Sofia,2024-04-08T21:00:00+00:00,2024-04-08T21:41:00+00:00,Bristol,2024-04-09T00:55:00+00:00,2024-04-09T01:36:00+00:00
easyJet,Edinburgh,2024-04-08T19:55:00+00:00,2024-04-08T20:18:00+00:00,Bristol,2024-04-08T21:10:00+00:00,2024-04-08T21:21:00+00:00
Sierra Pacific Airlines,Dyce,2024-04-08T17:55:00+00:00,2024-04-08T18:06:00+00:00,Bristol,2024-04-08T19:25:00+00:00,2024-04-08T19:22:00+00:00
British Airways,Dyce,2024-04-08T17:55:00+00:00,2024-04-08T18:06:00+00:00,Bristol,2024-04-08T19:25:00+00:00,2024-04-08T19:22:00+00:00
easyJet,Kastrup,2024-04-08T21:50:00+00:00,2024-04-08T22:09:00+00:00,Bristol,2024-04-08T22:55:00+00:00,2024-04-08T22:56:00+00:00
easyJet,Son Sant Joan Airport,2024-04-08T15:40:00+00:00,2024-04-08T16:17:00+00:00,Bristol,2024-04-08T17:10:00+00:00,2024-04-08T17:14:00+00:00
Jet2,Alicante El Altet,2024-04-08T10:55:00+00:00,2024-04-08T12:00:00+00:00,Bristol,2024-04-08T12:35:00+00:00,2024-04-08T12:58:00+00:00
Ryanair,Bydgoszcz I. J. Paderewski Airport,2024-04-08T21:25:00+00:00,2024-04-08T21:31:00+00:00,Bristol,2024-04-08T22:50:00+00:00,2024-04-08T22:42:00+00:00
KLM,Schiphol,2024-04-08T22:00:00+00:00,2024-04-08T22:13:00+00:00,Bristol,2024-04-08T22:20:00+00:00,2024-04-08T22:12:00+00:00
Luxwing,Guernsey,2024-04-08T12:55:00+00:00,2024-04-08T13:09:00+00:00,Bristol,2024-04-08T13:50:00+00:00,2024-04-08T13:42:00+00:00
easyJet,Aldergrove International Airport,2024-04-08T22:00:00+00:00,2024-04-08T22:02:00+00:00,Bristol,2024-04-08T23:05:00+00:00,2024-04-08T22:59:00+00:00
easyJet,Mérignac,2024-04-08T23:00:00+00:00,2024-04-08T23:23:00+00:00,Bristol,2024-04-08T23:40:00+00:00,2024-04-08T23:33:00+00:00
Jet2,Son Sant Joan Airport,2024-04-08T11:00:00+00:00,2024-04-08T11:16:00+00:00,Bristol,2024-04-08T12:30:00+00:00,2024-04-08T12:10:00+00:00
easyJet,Pablo Ruiz Picasso,2024-04-08T10:25:00+00:00,2024-04-08T10:56:00+00:00,Bristol,2024-04-08T12:10:00+00:00,2024-04-08T12:02:00+00:00
easyJet,Blagnac,2024-04-08T10:30:00+00:00,2024-04-08T10:45:00+00:00,Bristol,2024-04-08T11:20:00+00:00,2024-04-08T11:12:00+00:00
KLM,Schiphol,2024-04-08T12:55:00+00:00,2024-04-08T13:27:00+00:00,Bristol,2024-04-08T13:10:00+00:00,2024-04-08T13:26:00+00:00
Ryanair,Girona-Costa Brava,2024-04-08T16:05:00+00:00,2024-04-08T16:24:00+00:00,Bristol,2024-04-08T17:15:00+00:00,2024-04-08T16:59:00+00:00
easyJet,Inverness,2024-04-08T09:50:00+00:00,2024-04-08T09:55:00+00:00,Bristol,2024-04-08T11:10:00+00:00,2024-04-08T11:09:00+00:00
British Airways,Cork,2024-04-08T18:30:00+00:00,2024-04-08T18:39:00+00:00,Bristol,2024-04-08T19:50:00+00:00,2024-04-08T19:42:00+00:00
Blue Islands,Jersey,2024-04-08T07:40:00+00:00,2024-04-08T07:54:00+00:00,Bristol,2024-04-08T08:32:00+00:00,2024-04-08T08:37:00+00:00
KLM,Schiphol,2024-04-08T08:35:00+00:00,2024-04-08T08:59:00+00:00,Bristol,2024-04-08T08:50:00+00:00,2024-04-08T08:55:00+00:00
Blue Islands,Jersey,2024-04-08T09:10:00+00:00,,Bristol,2024-04-08T10:10:00+00:00,
,Jersey,2024-04-08T09:10:00+00:00,,Bristol,2024-04-08T10:10:00+00:00,
Loganair,Jersey,2024-04-08T09:10:00+00:00,,Bristol,2024-04-08T10:10:00+00:00,
Ryanair,Lanzarote,2024-04-08T07:20:00+00:00,2024-04-08T07:23:00+00:00,Bristol,2024-04-08T11:10:00+00:00,2024-04-08T10:45:00+00:00
easyJet,Schiphol,2024-04-08T12:10:00+00:00,2024-04-08T12:29:00+00:00,Bristol,2024-04-08T12:30:00+00:00,2024-04-08T12:33:00+00:00
SunExpress,Antalya,2024-04-08T15:00:00+00:00,2024-04-08T15:27:00+00:00,Bristol,2024-04-08T17:35:00+00:00,2024-04-08T17:42:00+00:00
easyJet,Diagoras,2024-04-08T13:25:00+00:00,2024-04-08T13:55:00+00:00,Bristol,2024-04-08T15:50:00+00:00,2024-04-08T16:20:00+00:00
easyJet,Bristol,2024-04-08T06:00:00+00:00,2024-04-08T06:10:00+00:00,Zine El Abidine Ben Ali International Airport,2024-04-08T09:10:00+00:00,
easyJet,Bristol,2024-04-08T13:00:00+00:00,2024-04-08T13:27:00+00:00,Berlin Brandenburg Airport,2024-04-08T16:00:00+00:00,2024-04-08T15:59:00+00:00
easyJet,Bristol,2024-04-08T15:00:00+00:00,2024-04-08T15:56:00+00:00,Aldergrove International Airport,2024-04-08T16:10:00+00:00,2024-04-08T16:52:00+00:00
easyJet,Bristol,2024-04-08T07:00:00+00:00,2024-04-08T07:07:00+00:00,Aldergrove International Airport,2024-04-08T08:10:00+00:00,2024-04-08T07:54:00+00:00
easyJet,Bristol,2024-04-08T20:15:00+00:00,2024-04-08T20:31:00+00:00,Aldergrove International Airport,2024-04-08T21:25:00+00:00,2024-04-08T21:19:00+00:00
Centreline,Bristol,2024-04-08T18:00:00+00:00,2024-04-08T17:05:00+00:00,Guernsey,2024-04-08T18:45:00+00:00,2024-04-08T17:43:00+00:00
Luxwing,Bristol,2024-04-08T14:20:00+00:00,2024-04-08T14:43:00+00:00,Guernsey,2024-04-08T15:25:00+00:00,2024-04-08T15:23:00+00:00
Loganair,Bristol,2024-04-08T10:40:00+00:00,,Jersey,2024-04-08T11:40:00+00:00,
Blue Islands,Bristol,2024-04-08T10:40:00+00:00,,Jersey,2024-04-08T11:40:00+00:00,
Blue Islands,Bristol,2024-04-08T09:10:00+00:00,2024-04-08T09:18:00+00:00,Jersey,2024-04-08T10:09:00+00:00,2024-04-08T10:08:00+00:00
,Bristol,2024-04-08T10:40:00+00:00,,Jersey,2024-04-08T11:40:00+00:00,
BAe Systems Marine,Bristol,2024-04-08T17:35:00+00:00,2024-04-08T17:44:00+00:00,Walney Island,2024-04-08T18:27:00+00:00,2024-04-08T18:26:00+00:00
easyJet,Bristol,2024-04-08T15:45:00+00:00,2024-04-08T15:42:00+00:00,Ronaldsway,2024-04-08T16:40:00+00:00,2024-04-08T16:24:00+00:00
easyJet,Bristol,2024-04-08T07:00:00+00:00,2024-04-08T06:56:00+00:00,Newcastle Airport,2024-04-08T08:05:00+00:00,2024-04-08T07:40:00+00:00
easyJet,Bristol,2024-04-08T16:20:00+00:00,2024-04-08T16:30:00+00:00,Newcastle Airport,2024-04-08T17:25:00+00:00,2024-04-08T17:13:00+00:00
British Airways,Bristol,2024-04-08T19:55:00+00:00,2024-04-08T20:05:00+00:00,Dyce,2024-04-08T21:25:00+00:00,2024-04-08T21:18:00+00:00
Loganair,Bristol,2024-04-08T19:55:00+00:00,2024-04-08T20:05:00+00:00,Dyce,2024-04-08T21:25:00+00:00,2024-04-08T21:18:00+00:00
Sierra Pacific Airlines,Bristol,2024-04-08T19:55:00+00:00,2024-04-08T20:05:00+00:00,Dyce,2024-04-08T21:25:00+00:00,2024-04-08T21:18:00+00:00
easyJet,Bristol,2024-04-08T07:45:00+00:00,2024-04-08T07:45:00+00:00,Inverness,2024-04-08T09:15:00+00:00,2024-04-08T08:53:00+00:00
easyJet,Bristol,2024-04-08T07:05:00+00:00,2024-04-08T07:00:00+00:00,Glasgow International,2024-04-08T08:20:00+00:00,2024-04-08T07:53:00+00:00
easyJet,Bristol,2024-04-08T18:45:00+00:00,2024-04-08T19:04:00+00:00,Glasgow International,2024-04-08T20:00:00+00:00,2024-04-08T19:55:00+00:00
easyJet,Bristol,2024-04-08T20:05:00+00:00,2024-04-08T20:12:00+00:00,Glasgow International,2024-04-08T21:20:00+00:00,2024-04-08T21:03:00+00:00
easyJet,Bristol,2024-04-08T07:05:00+00:00,2024-04-08T07:05:00+00:00,Edinburgh,2024-04-08T08:20:00+00:00,2024-04-08T07:58:00+00:00
easyJet,Bristol,2024-04-08T13:55:00+00:00,2024-04-08T14:12:00+00:00,Edinburgh,2024-04-08T15:10:00+00:00,2024-04-08T15:06:00+00:00
easyJet,Bristol,2024-04-08T11:55:00+00:00,2024-04-08T12:49:00+00:00,Edinburgh,2024-04-08T13:10:00+00:00,2024-04-08T13:42:00+00:00
easyJet,Bristol,2024-04-08T21:40:00+00:00,2024-04-08T22:06:00+00:00,Edinburgh,2024-04-08T22:55:00+00:00,2024-04-08T23:00:00+00:00
Luxwing,Bristol,2024-04-08T14:10:00+00:00,,Exeter,2024-04-08T14:45:00+00:00,
Aurigny Air Services,Bristol,2024-04-08T14:10:00+00:00,,Exeter,2024-04-08T14:45:00+00:00,
NetJets Europe,Bristol,2024-04-08T07:15:00+00:00,2024-04-08T07:37:00+00:00,Northolt,2024-04-08T07:50:00+00:00,
Alitalia,Bristol,2024-04-08T06:20:00+00:00,2024-04-08T06:47:00+00:00,Schiphol,2024-04-08T08:45:00+00:00,2024-04-08T08:41:00+00:00
Alitalia,Bristol,2024-04-08T13:45:00+00:00,2024-04-08T14:06:00+00:00,Schiphol,2024-04-08T16:05:00+00:00,2024-04-08T16:01:00+00:00
Delta Air Lines,Bristol,2024-04-08T06:20:00+00:00,2024-04-08T06:47:00+00:00,Schiphol,2024-04-08T08:45:00+00:00,2024-04-08T08:41:00+00:00
Delta Air Lines,Bristol,2024-04-08T09:20:00+00:00,2024-04-08T09:30:00+00:00,Schiphol,2024-04-08T11:35:00+00:00,2024-04-08T11:24:00+00:00
Etihad Airways,Bristol,2024-04-08T17:30:00+00:00,2024-04-08T18:11:00+00:00,Schiphol,2024-04-08T19:45:00+00:00,2024-04-08T20:02:00+00:00
